timestamp,pendulum_joint1_pos,pendulum_joint1_vel,pendulum_joint2_pos,pendulum_joint2_vel
1776714692.9665172,0.0,0.0,0.0,0.0
1776714692.9833665,-0.03900506922946611,0.0006717045759913054,-0.3614441852523136,0.0005513083774852934
1776714693.0030909,-0.03903983481774966,-0.004526283650321164,-0.36143959373678103,2.8236211297327785e-05
1776714693.0230098,-0.039154323975537766,-0.0051146217573436875,-0.3614894464000675,-0.0034031148310469383
1776714693.0429866,-0.03910419389863827,0.009213879007747908,-0.36150700920630374,0.000158597038347974
1776714693.0630994,-0.038899696258697804,0.011009898626634262,-0.3614546305083782,0.003652657682785332
1776714693.0829601,-0.038832385426702976,-0.005116301760523426,-0.3614836926967757,-0.007693782999844245
1776714693.1030958,-0.03899490965075554,-0.009384820504885996,-0.3616350677932356,-0.006296369727987194
1776714693.1229668,-0.03925674102555011,-0.012137620719982964,-0.361641035508361,0.005341353835266238
1776714693.1431806,-0.03926466735524331,0.007153568509531832,-0.36152687403402184,0.008102800545086497
1776714693.1631985,-0.038985182004633454,0.018496837018543516,-0.3613671873593155,0.00457343120337339
1776714693.1829433,-0.038887870157978864,-0.010575555202525719,-0.3614449221867551,-0.009414792335919353
1776714693.2029371,-0.03906556689110663,-0.00586307671122549,-0.36163295276594776,-0.007576387711089927
1776714693.2230208,-0.03916501769746314,0.0001730770153299116,-0.3616324364213612,0.010253460423412797
1776714693.243079,-0.03912834861235128,0.002341002812337012,-0.36142806228309277,0.012133707800111582
1776714693.263141,-0.03893129537052867,0.01549405719813536,-0.36130207510486967,-0.0006247072982767943
1776714693.283241,-0.038776607011351744,-0.0013209660516110833,-0.36141166953052034,-0.010837839073526645
1776714693.3029501,-0.03889040694811215,-0.009659727646178978,-0.3615836397592187,-0.003653692749352011
1776714693.3235278,-0.03900545798176621,-0.00010057067922783491,-0.3615589368361822,0.00589609082657061
1776714693.3429682,-0.039029441017296135,-0.0019252100491228274,-0.3614595918382139,0.005894441798422356
1776714693.3630672,-0.03897665865055973,0.004698978918033184,-0.36137183304008247,0.001779303273615751
1776714693.383055,-0.038884176371672866,0.004868394515641139,-0.3613767875545048,-0.0033926450894656845
1776714693.4029512,-0.03890197580302465,-0.007055219262518078,-0.36152402751742063,-0.00971111875889008
1776714693.423189,-0.0389863189468274,-0.0011254190161279765,-0.36157918394046235,0.0049008910230441405
1776714693.4432502,-0.03903546788067985,-0.0017884253989795262,-0.36143799686026723,0.013211920342168115
1776714693.4631608,-0.03905048249102047,-0.0002588241949238318,-0.3612990788284842,-0.000293211848831465
1776714693.4832067,-0.03893612018996395,0.011431273392783131,-0.3613841814401908,-0.007834424110956917
1776714693.5031638,-0.0388138216519887,-0.0018077151177274542,-0.36154541852678557,-0.004499649041843412
