timestamp,pendulum_joint1_pos,pendulum_joint1_vel,pendulum_joint2_pos,pendulum_joint2_vel
1777242130.2249434,0.0,0.0,0.0,0.0
1777242130.2446113,-0.46913092075393326,0.02061375065382448,-0.0035557202296486656,0.008906120597511526
1777242130.2642188,-0.46872240773501633,0.07637918309058206,-0.003033194958180821,0.015321413357372691
1777242130.2840436,-0.4661898622277209,0.11333614128028918,-0.0029471705707012678,-0.000181940195700803
1777242130.3040905,-0.46434626711351956,0.11124012710009407,-0.0029647981058632585,-0.011047676232691263
1777242130.3239675,-0.46137110140222837,0.09257344363334903,-0.003400178172918107,-0.010559948097730565
1777242130.344438,-0.46038960072366886,0.04449873359901886,-0.003425958563223614,0.012520739216929824
1777242130.3641407,-0.45914195631911614,0.118696235470599,-0.0029835069762694545,0.009414820260040797
1777242130.3841496,-0.4570133949685494,0.0623527426534097,-0.0029471613091431037,-0.0018960037718760408
1777242130.4039948,-0.4566186823529921,0.0063672551801113525,-0.0029992852138290577,-0.004461459158347192
1777242130.4240057,-0.45659438755744286,0.0024809395448102895,-0.0030680936075780647,-0.005328733626430554
1777242130.444032,-0.4564748283049715,0.008754753013661432,-0.003129789900124147,0.002087177050485696
1777242130.464431,-0.45612187539001575,0.01722396338320261,-0.0029766358391082994,0.0064921760431644795
1777242130.4843078,-0.4561244595222739,-0.06290109687988635,-0.0030088622070392236,-0.004401554824187625
1777242130.5041575,-0.4586548832208953,-0.09652002528020047,-0.003098983821748415,-0.010092872033054317
1777242130.5239732,-0.4604054784998006,-0.0824175477571764,-0.003178837405876523,0.006979301460382807
1777242130.5439935,-0.46174345029029684,-0.07441964820576345,-0.0029807009697666222,0.006125160257435954
1777242130.5640817,-0.46330481342217095,-0.07258028922573427,-0.002997418673535376,-0.0008836655602933747
1777242130.5840786,-0.46523033406097436,-0.10930970815234747,-0.0030000382021794277,-0.00708330451094801
1777242130.6039932,-0.4676766256048003,-0.11397806124588333,-0.0031785719092516417,-0.002492747532524124
1777242130.6239684,-0.46951891922885497,-0.010191298616698265,-0.002991293517763399,0.0020130161590794973
1777242130.644173,-0.4695231574723332,-0.0401920434990774,-0.0031121779775724126,-0.00430400955112663
1777242130.6641788,-0.47081156645196587,-0.057916780396034484,-0.003129153283578998,-0.0012677274007275989
1777242130.6840105,-0.47159921115286096,-0.019208192398191444,-0.003085822526439062,0.004786956490027501
1777242130.7040992,-0.4716704643162979,0.024942921774275865,-0.0030546608160923316,-0.0029790555811194056
1777242130.724619,-0.4710659670383177,0.05048309822271163,-0.003031742335330617,0.002450864992828544
1777242130.744025,-0.46921758383820933,0.13741422108510998,-0.003177307163719,-0.014363566462896287
1777242130.7644074,-0.46861334303337304,-0.013770584420237542,-0.003069519882273366,0.005445656865477629
1777242130.7840161,-0.46734673063849,0.08373868532543588,-0.0031576499247772958,0.000357007244366219
1777242130.804113,-0.46568237115930255,0.11329337921894306,-0.0031428010567174434,0.0063229703669001585
1777242130.8240278,-0.463352333762728,0.10556836149196387,-0.0030662469952450777,0.00023324965083359474
1777242130.8440268,-0.46122899031662645,0.08446440048202504,-0.003042848509292281,-0.0031951429819155903
1777242130.8640957,-0.45989286698164306,0.04949926312989257,-0.003110415970873425,-0.005618618669574667
1777242130.8839986,-0.4590441930390388,0.06839067614319745,-0.0031623353380998186,0.006100826839950864
1777242130.9040039,-0.4570283234006759,0.14843826672251134,-0.0030663723759939408,-0.007698628441037329
1777242130.9244556,-0.45587293486817104,-0.05432089332238679,-0.002976147595140333,0.01620017878897178
1777242130.944013,-0.45612318884850594,-0.021206087383853246,-0.0029390648907525723,-0.004878459723822082
1777242130.964099,-0.4570832665058996,-0.04616211673780805,-0.003069470731203284,-0.007673363638764757
1777242130.9839978,-0.4577233136632093,-0.02659983593142671,-0.0031740962391259703,0.008907662323014704
1777242131.0039923,-0.4575030640849219,-0.026450360528749085,-0.003058973977069674,0.00683950525905763
1777242131.0240834,-0.4589184915714998,-0.0805394611416163,-0.0029142211895852085,-0.001967526010456874
1777242131.0440018,-0.4614656841670121,-0.12291207762998628,-0.002980514902703942,-0.005805967057029666
1777242131.0640054,-0.46375918389450355,-0.09687517002056449,-0.0031268669642070717,-0.002496832599745437
1777242131.0839999,-0.465342308452481,-0.033979935218378214,-0.002955142185673527,0.0015800395829176622
1777242131.103993,-0.4662652192671599,-0.0737859603881294,-0.0030021123384209774,0.002069434756744629
1777242131.124125,-0.4681002894244074,-0.0976324575343232,-0.003014281267001706,-0.0024601977346322777
1777242131.1440105,-0.46977044511759136,-0.09915707985826921,-0.0030341516177520072,-0.0026067819129305895
1777242131.1640918,-0.4712588737262322,-0.019562752252517638,-0.0029847274747563783,0.0053024020214937125
1777242131.1839948,-0.470951699783231,0.030760536373099664,-0.0029591170934253003,-0.0018459839373970357
1777242131.2039933,-0.4704895909550353,0.0033619332259454096,-0.00297779492419613,-0.0030423121816692354
1777242131.2239804,-0.47068891734347074,-0.015971582465587223,-0.003047530925295423,-0.0005584457959786195
1777242131.2440064,-0.47050904983555786,0.03573425910045375,-0.0032089564183741754,-0.002824327955750042
1777242131.2640903,-0.4690191967852093,0.11006682344637314,-0.0031011226029421255,-7.705629288144939e-05
1777242131.2840056,-0.4667162969538349,0.09853980460331263,-0.0030632131717028867,-0.0022716442467975977
1777242131.3039908,-0.46513419214882423,0.04536324316618729,-0.003144864124846374,0.0036477229010612676
1777242131.3242629,-0.4639127701351688,0.14252127811211063,-0.003255814056073478,-0.018081879668802134
1777242131.3440936,-0.4613798692968082,0.06291130576321187,-0.0034133079847401986,0.013710538773944098
1777242131.3640919,-0.4600297485675664,0.11109796594030204,-0.0030608935869419,0.0021786719140646834
1777242131.384087,-0.4582856911014942,0.05741193702966825,-0.003040211771907112,-0.004836120702467495
1777242131.4039898,-0.4572847091250277,0.08658038108055974,-0.003281502531641647,-0.018514237058527963
1777242131.4239902,-0.4571932566754928,-0.012947367033247316,-0.0032817115654366737,0.008188310604955187
1777242131.4440014,-0.456637035448852,0.015101482192067271,-0.0031048552959396037,0.014884728485209506
1777242131.4640856,-0.4561467539992122,0.007162961553147074,-0.0029551584319669616,-0.0015430581521152977
1777242131.4839928,-0.45691340280606463,-0.07527298293732212,-0.003041078114525679,-0.005626407541698698
1777242131.5040028,-0.4588329713405278,-0.03086036497286752,-0.0031269704202170965,-0.01150931960050034
1777242131.5239887,-0.4601685092077815,-0.10362226419727298,-0.003072046575759135,0.019387951705078538
1777242131.5440238,-0.4608198204565476,-0.03676116991869398,-0.0029373356980940553,0.004676456401221789
1777242131.5640497,-0.46211894838410406,-0.09517396991857645,-0.00292156389215166,-0.0015793772989675468
1777242131.583992,-0.4644174356109911,-0.1206857332366415,-0.0029885985595704623,-0.009587779297811379
1777242131.6039958,-0.46694439312559954,-0.10528839972947729,-0.003114627707124609,0.0004960371699910967
1777242131.62394,-0.46843121991204967,-0.02713504395789984,-0.0029778172976732365,0.007838318993019263
1777242131.6439924,-0.4687183535601839,-0.020049666735444782,-0.002854310693353115,0.0011479853497437886
1777242131.6640043,-0.4692481494313322,-0.054765456679566726,-0.003036410591665094,-0.006592778160474438
1777242131.6840894,-0.47079359500085616,-0.06106245138025462,-0.003028159618724433,-0.003895445202332407
1777242131.7039897,-0.47153595753678207,0.06031499165831017,-0.003158832147450952,-0.01070902003799023
1777242131.7241857,-0.46985002092694367,0.03264007491093951,-0.0032678424889897124,0.011184435491444007
1777242131.7440367,-0.4691699090431777,0.0775476546022667,-0.0030878927790233147,-0.002124362038915343
1777242131.764094,-0.4681610514932268,0.021489924129405813,-0.003128773770117153,-0.00676444571204282
1777242131.7840936,-0.46796675126590814,0.040920037560029654,-0.0032622711992416993,-0.0015511113570246284
1777242131.8039978,-0.4662080837449911,0.11544208024139918,-0.00318203440086897,0.004626884191433223
1777242131.8240087,-0.4639854443870484,0.12501998531240727,-0.0030726839796598737,0.002152639757341748
1777242131.8440294,-0.4618594728954279,0.07489109808692136,-0.0030950683517624628,-0.0044093688366043365
1777242131.8640091,-0.4606364294965756,0.10157276672322009,-0.003265069009755019,-0.013683563775823759
1777242131.8840926,-0.4585454041942202,-0.002067554686309518,-0.003479124605980871,0.019355523707037976
1777242131.9039989,-0.45805793670507416,0.09780737993738427,-0.0030717305960306857,0.003958304840940794
1777242131.9240282,-0.4566573095705348,0.02350350332017522,-0.003101844458778456,-0.005897532316087336
1777242131.944033,-0.4567665097317931,-0.028793750559927757,-0.003179357730212029,-0.00451586173424569
1777242131.9639943,-0.4564930558329251,-0.0030681792775325892,-0.003347558854619313,0.002225896921078098
1777242131.9840074,-0.45759668906244705,-0.0026834382068367324,-0.0030457768439477234,0.008676197772370995
1777242132.0039928,-0.45792297490663814,-0.04697083126816396,-0.002872599887726272,0.004664361516957026
1777242132.0239978,-0.4588381051545497,-0.022295784422918723,-0.003089809096500981,-0.019777931342004867
1777242132.0440006,-0.46065929798189253,-0.17641233580635912,-0.0031559716410641493,0.008352449260392502
1777242132.0640013,-0.4628476438508346,-0.052440968847894995,-0.002994903723646112,0.007728094166765053
1777242132.0840428,-0.4638496657316288,-0.06601449245017837,-0.002860338750642922,0.0030336855300510234
