timestamp,pendulum_joint1_pos,pendulum_joint1_vel,pendulum_joint2_pos,pendulum_joint2_vel
1777235170.9057078,0.0,0.0,0.0,0.0
1777235170.9125443,-4.67728532615607e-06,1.5423583875878382e-08,-0.34944871274315686,-2.3043981824043996e-09
1777235170.9322953,-4.675450123465382e-06,2.3790865565908692e-08,-0.349448712752681,-2.464135464335135e-11
1777235170.9523714,-4.6736888001175214e-06,1.9392964698073553e-08,-0.3494487127849747,-1.3912708308948978e-09
1777235170.9722548,-4.6718349909288775e-06,2.3771483841364444e-08,-0.3494487127817943,-2.4360690262726306e-11
1777235170.9922538,-4.669938146528102e-06,2.3393952641723072e-08,-0.3494487127888095,1.345440915214779e-09
1777235171.0122657,-4.667948998210206e-06,2.1357521687511286e-08,-0.34944871276043,-9.343581010212048e-10
1777235171.0323002,-4.666243373288219e-06,2.0943742361136645e-08,-0.34944871279258904,-1.3893887808235533e-09
1777235171.0522506,-4.664341922623101e-06,3.0871365341267417e-08,-0.3494487127818774,8.79556695123695e-10
1777235171.0722814,-4.662551629434445e-06,2.0926452983057214e-08,-0.3494487127963647,-1.3876292993741273e-09
1777235171.092308,-4.660726919686614e-06,3.161759558495545e-08,-0.3494487128108706,-3.2390267266025405e-11
1777235171.1122944,-4.658954985881415e-06,3.4766021650162736e-08,-0.34944871279498957,-3.561435492953677e-11
1777235171.1322618,-4.6570502942395834e-06,2.527349511624921e-08,-0.3494487127969411,-2.590256799932575e-11
1777235171.1526554,-4.6552867630172164e-06,3.000019778920314e-08,-0.3494487127987478,-3.074047585143233e-11
1777235171.1722565,-4.653489271912577e-06,2.4002176038948006e-08,-0.34944871282076345,-3.2020814434629457e-09
1777235171.1922581,-4.651477020469197e-06,1.614202028915111e-08,-0.3494487128076921,-1.3775342634558157e-09
1777235171.2122657,-4.649763753030164e-06,2.996331928521585e-08,-0.3494487128044066,-3.070272826859509e-11
1777235171.2323735,-4.647831983092714e-06,2.8778168836801053e-08,-0.349448712791285,4.2353036731286266e-10
1777235171.2524848,-4.64618384623474e-06,3.547423281227478e-08,-0.349448712800529,8.69148576312439e-10
1777235171.2726245,-4.644116274581934e-06,2.6776100461106767e-08,-0.34944871281019374,-2.744000484382669e-11
1777235171.2922616,-4.642399955782002e-06,2.6766314404288088e-08,-0.34944871283958606,-2.6996359723186518e-11
1777235171.312248,-4.64053862743967e-06,2.7963512732757606e-08,-0.3494487128038163,1.3267976060960635e-09
1777235171.332487,-4.638537078798362e-06,1.8877185598765784e-08,-0.3494487128159105,-1.9344702637469907e-11
1777235171.3522887,-4.636854957528135e-06,2.0806661904917925e-08,-0.34944871281262,-1.3751659356996853e-09
1777235171.3722541,-4.635007763497698e-06,2.3577342911835702e-08,-0.34944871281952716,-2.4159517850664292e-11
1777235171.3921878,-4.6332242358602804e-06,2.8645221460311463e-08,-0.34944871280883427,-1.381825053401387e-09
1777235171.4124975,-4.631477624375811e-06,2.432468909077593e-08,-0.3494487128581822,-9.256353007613301e-10
1777235171.4323702,-4.629577866725133e-06,2.5923805156814732e-08,-0.3494487128526034,8.741596789563871e-10
1777235171.4523325,-4.62778151721631e-06,2.036168352063908e-08,-0.34944871285442664,-1.8202943143007973e-09
1777235171.47241,-4.625865462865367e-06,2.1961074726872255e-08,-0.3494487128288966,-2.251549959579938e-11
1777235171.492266,-4.623856642276866e-06,2.5890814613181772e-08,-0.3494487128059945,8.720120635375523e-10
1777235171.512343,-4.622158590292461e-06,3.2551838864678073e-08,-0.3494487128177288,1.313719622955189e-09
1777235171.532286,-4.620280190388543e-06,3.326333302033672e-08,-0.3494487128121818,-1.3805007793776141e-09
1777235171.5524392,-4.618578128791649e-06,3.091999672228061e-08,-0.3494487128762278,-4.80048622095653e-10
1777235171.5722725,-4.616637473766528e-06,2.6612035721143392e-08,-0.3494487128383542,-2.7273915479342814e-11
1777235171.5923042,-4.6149854184742505e-06,2.5036908802544744e-08,-0.3494487128400477,-2.5667200718105294e-11
1777235171.6122954,-4.613149472116225e-06,2.5788681132513237e-08,-0.3494487128493893,-9.216185138582362e-10
1777235171.6322207,-4.6113096126527625e-06,2.1889231801186888e-08,-0.34944871284381507,-2.2445333500643096e-11
1777235171.6522653,-4.609320901859991e-06,2.1880206236230293e-08,-0.3494487128458537,-2.2430234467508197e-11
1777235171.6727479,-4.607541370805847e-06,3.124408345566901e-08,-0.34944871284767787,-3.2027002292368053e-11
1777235171.6922653,-4.605710494793331e-06,2.1861720004181035e-08,-0.34944871284955453,-2.241202680990435e-11
1777235171.7122695,-4.604071156621328e-06,2.1853666641503246e-08,-0.3494487128512349,-2.2409806363855104e-11
1777235171.7322648,-4.602051005677316e-06,1.7163225440442526e-08,-0.3494487128533058,-1.7596323418290278e-11
1777235171.7524447,-4.600269710712612e-06,2.8473760855977407e-08,-0.3494487128402786,4.164067322976577e-10
1777235171.7724798,-4.598429168824503e-06,2.1825947618855853e-08,-0.34944871285701873,-2.238227283284441e-11
1777235171.792345,-4.596655762952648e-06,3.1167811734423643e-08,-0.3494487128415286,-3.194484578854572e-11
1777235171.8122754,-4.594844898387913e-06,2.0250376184711962e-08,-0.3494487128606932,-2.0760459038471987e-11
1777235171.8322077,-4.5929234196678415e-06,2.6510516947023072e-08,-0.34944871283303097,1.7505817250041515e-09
1777235171.8526094,-4.5911597557940044e-06,2.1790243633487593e-08,-0.34944871286447116,-2.2345857517636717e-11
1777235171.8725,-4.589452865470839e-06,2.7646447084634144e-08,-0.34944871289088253,1.3035619704582883e-09
1777235171.892219,-4.587550770033229e-06,2.4484194899077075e-08,-0.3494487128533829,-4.687492162402281e-10
1777235171.9122832,-4.585767318405659e-06,2.020897903987175e-08,-0.3494487128699994,-2.072448781247415e-11
1777235171.9322503,-4.583908877462203e-06,2.0957382907416642e-08,-0.3494487128792888,-9.0753866545994e-10
1777235171.9522521,-4.582087041389446e-06,3.2220971639980556e-08,-0.3494487128516334,-4.75914151551949e-10
1777235171.9723763,-4.5803469319405175e-06,2.173744387974201e-08,-0.3494487128755568,-2.2285461385097128e-11
1777235171.9922996,-4.57847130731414e-06,2.0533257396968147e-08,-0.3494487128823942,-1.3478420147960309e-09
1777235172.0122662,-4.576663214775983e-06,2.092296480349067e-08,-0.34944871288669904,-9.052516060292122e-10
1777235172.0322685,-4.574825366614585e-06,2.75564663598587e-08,-0.34944871287631085,1.296839347999578e-09
1777235172.05266,-4.573055423083315e-06,2.3251981553104007e-08,-0.3494487128830335,-2.384554677930041e-11
1777235172.0722141,-4.571316198304377e-06,2.6341177670995967e-08,-0.3494487128848168,-2.700968239948211e-11
1777235172.0924263,-4.5694055668745724e-06,1.703726928862301e-08,-0.349448712886776,-1.7463540744545168e-11
1777235172.1124482,-4.567676382146749e-06,3.096443358682843e-08,-0.3494487128885492,-3.1749890625421685e-11
1777235172.1327226,-4.565829252295216e-06,2.7856423885520983e-08,-0.34944871287332196,-2.8559997831068598e-11
1777235172.1522622,-4.564095534167558e-06,2.74891893140605e-08,-0.3494487128971092,1.291587993093101e-09
1777235172.1724048,-4.5622131045109525e-06,2.2756379790709297e-08,-0.3494487128697233,-2.2220556052032112e-09
1777235172.1925898,-4.56041918622182e-06,2.084575482128821e-08,-0.34944871292040147,-9.001099411575683e-10
1777235172.2122254,-4.5585942322763455e-06,2.16303802769196e-08,-0.3494487128978627,-2.2181988599202102e-11
